Id_Encuesta,Id_Encuestado,LOCALIDAD,P1.1 Rango de edad,ESTRATO,P1. ¿Cuántos años tiene? (ENC: ANOTE LA EDAD EXACTA Y TAMBIEN SELECCIONE EL RANGO),P2,P6,P7,P106,P102,P103,P109,P111,P112,P117_1,P117_2,P117_3,P121,P122,P123,P447_1,P447_2,P447_3,P447_4,P447_5,P447_6,P128,P203,P204_A,P204_B,P204_C,P204_D,P204_E,P204_F,P204_G,P204_H,P204_I,P204_J,P204_K,P204_L,P204_M,P204_N,P204_O,P204_P,P204_Q,P204_R,P238_1,P238_2,P238_3,P214_1,P214_2,P214_3,P214_4,P214_5,P214_6,P214_7,P214_8,P214_9,P214_10,P214_11,P214_12,P214_13,P214_14,P214_15,P214_16,P214_17,P214_18,P206_1,P206_2,P206_3,P206_4,P206_5,P206_6,P206_7,P206_8,P206_9,P206_10,P206_11,P206_12,P206_13,P206_14,P206_15,P206_16,P206_17,P206_18,P209_1,P209_2,P209_3,P209_4,P209_5,P209_6,P209_7,P209_8,P209_9,P209_10,P209_11,P209_12,P209_13,P209_14,P209_15,P209_16,P209_17,P209_18,P204_1_1_A,P204_1_1_B,P204_1_1_C,P204_1_1_D,P204_1_1_E,P204_1_1_F,P204_1_1_G,P207,P208,P208_A,P208_B,P208_C,P208_C,P208_E,P208_F,P208_O,P208_OTRO,P230,P233,P234,P234_A,P234_B,P234_C,P234_D,P234_E,P234_F,P234_G,P234_H,P234_I,P234_K,P234_L,P234_M,P234_N,P234_O,P234_P,P234_Q,P234_R,P234_S,P234_T,P234_U,P234_V,P304,P305,P308,P310_1,P310_2,"P311.1. Decisiones de libertad (medidas de aseguramiento, detención domiciliaria, medida intramural y prisión domiciliaria)",P450_A,P450_B,P450_C,P450_D,P450_E,P405,P407,P407_A,P407_B,P407_C,P407_1,P412_A,P412_B,P412_C,P412_D,P412_E,P412_F,P417,P418,P421,P444.,CLAVE,FEX
o   020SEG_Percepción_y_Victimización_en_Bogotá,1816,Kennedy,De 46 a 55 años,Estrato 3,46,Jefe(a),Empleado,Masculino,Ha Aumentado,Seguro,Inseguro,Calles,Muy Inseguro,"2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a establecimientos comerciales,Hurto de vehículos (o alguna de sus partes),Si,Si,,,,,,,,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,Si,,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Si,No tuve relación,No,,"Aumentar el pie de fuerza de
la policía","Acabar con la corrupción en
la policía",2. Malo,2. Malo,3. Ni bueno ni malo,2. Malo,2. Malo,3. Regular,Si sabe,,Si,No,No,De vez en cuando en el mes,,,,,,,No,,,Si,KennedyEstrato 3,1539.201594
o   020SEG_Percepción_y_Victimización_en_Bogotá,1817,Suba,De 18 a 25 años,Estrato 3,25,Jefe(a),Empleado,Masculino,Ha disminuido,Inseguro,Seguro,Potreros,Inseguro,10. Posibilidad de contagiarse con COVID 19,Amenazas,Hurto a residencias,"Violencia contra la mujer (física, psicológica o económica)",No,No,4. Por la corrupción,Si,No,No,No,Si,No,Comentarios de la gente (voz a voz),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Construir más cárceles,"Aumentar el pie de fuerza de
la policía",4. Bueno,4. Bueno,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,No,SubaEstrato 3,1538.099427
o   020SEG_Percepción_y_Victimización_en_Bogotá,1818,San Cristóbal,De 36 a 45 años,Estrato 2,37,Hermano(a),Independiente,Femenino,Ha Aumentado,Inseguro,Inseguro,Calles,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Desaparición forzada,Desplazamiento forzado,No,No,4. Por la corrupción,Si,Si,Si,No Aplica,No,Si,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,No,Si,Si,Si,No,No,Si,No,No,No,Si,No,Si,No,No,No,No,No,No,Si,Si,Bueno,No,,"Acabar con la corrupción en
la policía",Mejorar la justicia,2. Malo,2. Malo,1. Muy Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,Si,San CristóbalEstrato 2,1542.654414
o   020SEG_Percepción_y_Victimización_en_Bogotá,1819,Ciudad Bolivar,De 26 a 35 años,Estrato 1 ,30,Jefe(a),Empleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia contra la mujer (física, psicológica o económica)",Homicidio,No,No,6. Por la escasez de policía,Si,Si,Si,No Aplica,Si,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Generar políticas de reactivación económica,3. Ni bueno ni malo,3. Ni bueno ni malo,4. Bueno,3. Ni bueno ni malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,Ciudad BolivarEstrato 1 ,1536.553502
o   020SEG_Percepción_y_Victimización_en_Bogotá,1820,Engativá,De 36 a 45 años,Estrato 3,45,Hijo(a) o Hijastro(a),Desempleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Potreros,Inseguro,3. Actividades ilegales alrededor de las estaciones,Homicidio,"Violencia contra la mujer (física, psicológica o económica)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Si,No,4. Por la corrupción,Si,No,No,No,No,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,Si,,Si,Si,Si,Si,No,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,No,No,Si,Si,No tuve relación,No,,"Acabar con la corrupción en
la policía",Generar políticas de reactivación económica,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,5 Excelente,Si sabe,,Si,Si,No,Todos los días,5 Muy buena,5 Muy buena,5 Muy buena,5 Muy buena,5 Muy buena,5 Muy buena,No,,,No,EngativáEstrato 3,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,1821,Mártires ,De 36 a 45 años,Estrato 3,38,Otros parientes,Independiente,Masculino,Ha Aumentado,Inseguro,Inseguro,Paraderos,Muy Inseguro,"2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a residencias,Venta de drogas,No,No,4. Por la corrupción,Si,No,Si,Si,No,No,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,Si,,Si,No,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,No,Malo,No,,"Acabar con la corrupción en
la policía",Mejorar la justicia,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Pésimo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,Si,Mártires Estrato 3,1537.747907
o   020SEG_Percepción_y_Victimización_en_Bogotá,1822,Engativá,De 46 a 55 años,Estrato 4,52,Esposo(a) o compañero(a),Empleado,Femenino,Ha Aumentado,Seguro,Inseguro,Ciclo Rutas,Inseguro,"2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)",Violencia Intrafamiliar,"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Si,Si,,,,,,,,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",Si,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,Sin darse cuenta,No,No,No,No,Sí,No,Otra,Billetera Dinero,Sí,No,Sí,No,No,No,No,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Aumentar la inversión social,Mejorar la justicia,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,2. Malo,2. Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,Si,EngativáEstrato 4,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,1823,Usaquén,De 36 a 45 años,Estrato 3,39,Jefe(a),Independiente,Masculino,Ha Aumentado,Inseguro,Inseguro,Semáforos,Muy Inseguro,6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional),"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Lesiones personales,Violencia Sexual,Si,No,4. Por la corrupción,Si,Si,Si,No Aplica,Si,Si,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Aumentar la inversión social,1. Muy Malo,1. Muy Malo,2. Malo,2. Malo,1. Muy Malo,1. Pésimo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,UsaquénEstrato 3,1543.954394
o   020SEG_Percepción_y_Victimización_en_Bogotá,1824,Kennedy,De 18 a 25 años,Estrato 2,20,Hijo(a) o Hijastro(a),Empleado,Masculino,Ha disminuido,Seguro,Seguro,Potreros,Muy Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto de vehículos (o alguna de sus partes),Trata de personas ,No,Si,,,,,,,,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,Bueno,No,,Aumentar las penas,Construir más cárceles,5. Muy bueno,5. Muy bueno,5. Muy bueno,5. Muy bueno,5. Muy bueno,4. Bueno,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,1825,Usaquén,De 36 a 45 años,Estrato 2,42,Jefe(a),INDEPENDIENTE,Masculino,Ha Aumentado,Inseguro,Inseguro,Potreros,Inseguro,4. Espacios abandonados o deteriorados cerca de estaciones,Homicidio,Hurto a residencias,"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",No,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,"Aumentar el pie de fuerza de
la policía","Acabar con la corrupción en
la policía",3. Ni bueno ni malo,2. Malo,1. Muy Malo,2. Malo,2. Malo,2. Malo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,Si,UsaquénEstrato 2,1535.45856
o   020SEG_Percepción_y_Victimización_en_Bogotá,1826,Santa Fe,De 26 a 35 años,Estrato 2,26,Otro,Empleado,Masculino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Venta de drogas,Hurto de vehículos (o alguna de sus partes),Hurto a residencias,Si,Si,,,,,,,,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,Si,3. Ni bueno ni mal,"Acabar con la corrupción en
la policía",Aumentar la inversión social,1. Muy Malo,3. Ni bueno ni malo,1. Muy Malo,4. Bueno,2. Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,Si,Santa FeEstrato 2,1573.546629
o   020SEG_Percepción_y_Victimización_en_Bogotá,1827,Kennedy,De 46 a 55 años,Estrato 2,50,Jefe(a),Empleado,Masculino,Ha Aumentado,Seguro,Seguro,Ciclo Vías,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Vandalismo ,Hurto de vehículos (o alguna de sus partes),Si,Si,,,,,,,,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,Si,5. Muy buena,"Acabar con la corrupción en
la policía",Aumentar la inversión social,3. Ni bueno ni malo,1. Muy Malo,2. Malo,1. Muy Malo,2. Malo,3. Regular,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,Si,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,1828,San Cristóbal,De 18 a 25 años,Estrato 1 ,19,Hijo(a) o Hijastro(a),Estudiante,Masculino,Ha Aumentado,Seguro,Inseguro,Potreros,Ni seguro ni inseguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Violencia Sexual,Homicidio,Si,No,4. Por la corrupción,No,Si,Si,No Aplica,Si,Si,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Aumentar el pie de fuerza de
la policía",Aumentar las penas,3. Ni bueno ni malo,2. Malo,1. Muy Malo,3. Ni bueno ni malo,2. Malo,1. Pésimo,Si sabe,,No,No,No,De vez en cuando en el mes,,,,,,,No,,,No,San CristóbalEstrato 1 ,1542.654414
o   020SEG_Percepción_y_Victimización_en_Bogotá,1829,Ciudad Bolivar,De 18 a 25 años,Estrato 2,23,Hijo(a) o Hijastro(a),Desempleado,Femenino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Lesiones personales,Violencia Sexual,No,No,"1. Por la inestabilidad social (vandalismo, asonadas)",Si,No Aplica,Si,No Aplica,No,Si,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Aumentar el pie de fuerza de
la policía",Aumentar las penas,2. Malo,1. Muy Malo,2. Malo,3. Ni bueno ni malo,2. Malo,3. Regular,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,No,Ciudad BolivarEstrato 2,1536.553502
o   020SEG_Percepción_y_Victimización_en_Bogotá,1830,Engativá,De 26 a 35 años,Estrato 3,31,Esposo(a) o compañero(a),Desempleado,Masculino,Ha Aumentado,Inseguro,Inseguro,Semáforos,Muy Inseguro,"2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)",Vandalismo ,"Violencia contra la mujer (física, psicológica o económica)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",No,No,3. Por la falta de confianza en las instituciones,No,No,Si,No Aplica,No,No,Comentarios de la gente (voz a voz),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,"Aumentar el pie de fuerza de
la policía",Aumentar la inversión social,3. Ni bueno ni malo,2. Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,Si,EngativáEstrato 3,1537.527569
o   020SEG_Percepción_y_Victimización_en_Bogotá,1831,Santa Fe,De 26 a 35 años,Estrato 1 ,32,Jefe(a),Empleado,Masculino,Ha disminuido,Inseguro,Seguro,Puentes peatonales,Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a residencias,Violencia Intrafamiliar,No,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sabe,No,,,,,,,,,,,,,,,,,,,,,,,Regular,No,,Construir más cárceles,"Acabar con la corrupción en
la policía",2. Malo,2. Malo,3. Ni bueno ni malo,2. Malo,2. Malo,2. Malo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,Santa FeEstrato 1 ,1573.546629
o   020SEG_Percepción_y_Victimización_en_Bogotá,1832,Kennedy,De 46 a 55 años,Estrato 4,52,Jefe(a),Empleado,Femenino,Ha Aumentado,Seguro,Inseguro,Parques,Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Feminicidio (Asesinato de mujeres),No,Si,,,,,,,,Noticieros de televisión,Si,Si,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,Atraco,No,No,No,No,No,Sí,"Arma blanca (cuchillo, navaja)",Billetera Celular Dinero Documentos Tablet-Computador,Sí,Sí,Sí,Sí,Sí,No,No,,Si,No,,,,,,,,,,,,,,,,,,,,,,,Bueno,No,,Generar políticas de reactivación económica,"Acabar con la corrupción en
la policía",2. Malo,2. Malo,2. Malo,2. Malo,2. Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,Si,KennedyEstrato 4,1539.201594
o   020SEG_Percepción_y_Victimización_en_Bogotá,1833,Suba,De 18 a 25 años,Estrato 3,23,Hijo(a) o Hijastro(a),Empleado,Masculino,Ha Aumentado,Seguro,Inseguro,Ciclo Rutas,Muy Inseguro,6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional),"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto a establecimientos comerciales,Hurto de vehículos (o alguna de sus partes),Si,Si,,,,,,,,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Aumentar las penas,1. Muy Malo,1. Muy Malo,1. Muy Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,Si sabe,,Si,No,Si,De vez en cuando en el mes,,,,,,,No,,,Si,SubaEstrato 3,1538.099427
o   020SEG_Percepción_y_Victimización_en_Bogotá,1834,Suba,De 46 a 55 años,Estrato 4,47,Esposo(a) o compañero(a),Independiente,Femenino,Ha Aumentado,Inseguro,Inseguro,Semáforos,Muy Inseguro,"1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)",Homicidio,"Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Feminicidio (Asesinato de mujeres),No,No,"1. Por la inestabilidad social (vandalismo, asonadas)",Si,Si,Si,Si,Si,Si,Experiencia personal,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Generar políticas de reactivación económica,"Aumentar el pie de fuerza de
la policía",2. Malo,2. Malo,2. Malo,1. Muy Malo,1. Muy Malo,3. Regular,Si sabe,,Si,No,Si,Algunos días de la semana ,,,,,,,No,,,No,SubaEstrato 4,1538.099427
o   020SEG_Percepción_y_Victimización_en_Bogotá,1835,Usaquén,De 46 a 55 años,Estrato 3,48,Jefe(a),Empleado,Masculino,Ha Aumentado,Inseguro,Inseguro,Puentes peatonales,Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Violencia Intrafamiliar,Si,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,Si,,Si,Si,Si,No,No,No,No,Si,Si,No,No,No,Si,No,No,No,No,Si,No,Si,No,No tuve relación,Si,5. Muy buena,"Acabar con la corrupción en
la policía","Aumentar el pie de fuerza de
la policía",1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,Si,1,3 Ni bien ni mal,No,UsaquénEstrato 3,1543.954394
o   020SEG_Percepción_y_Victimización_en_Bogotá,1836,Puente Aranda,De 18 a 25 años,Estrato 3,22,Hijo(a) o Hijastro(a),Independiente,Femenino,Ha Aumentado,Inseguro,Inseguro,Calles,Muy Inseguro,"1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)",Violencia Intrafamiliar,Homicidio,Hurto a residencias,No,No,"1. Por la inestabilidad social (vandalismo, asonadas)",Si,Si,Si,Si,Si,Si,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,"Acabar con la corrupción en
la policía",Construir más cárceles,4. Bueno,3. Ni bueno ni malo,1. Muy Malo,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,Puente ArandaEstrato 3,1546.754595
o   020SEG_Percepción_y_Victimización_en_Bogotá,1837,Kennedy,De 18 a 25 años,Estrato 2,25,Hijo(a) o Hijastro(a),Empleado,Masculino,Ha Aumentado,Seguro,Inseguro,Ciclo Rutas,Inseguro,6. Capacidad de respuesta de las autoridades (dificultades para denunciar y escasa presencia institucional),"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Homicidio,Violencia Sexual,No,Si,,,,,,,,Noticieros de televisión,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Aumentar las penas,Mejorar la justicia,3. Ni bueno ni malo,3. Ni bueno ni malo,2. Malo,2. Malo,2. Malo,3. Regular,No Sabe,,,,,Todos los días,,,,,,,No,,,No,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,1838,Kennedy,De 18 a 25 años,Estrato 2,21,Hijo(a) o Hijastro(a),Empleado,Masculino,Sigue Igual,Seguro,Seguro,Ciclo Rutas,Seguro,,"Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)",Hurto de vehículos (o alguna de sus partes),Hurto a establecimientos comerciales,No,Si,,,,,,,,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,No tuve relación,No,,Mejorar la justicia,"Aumentar el pie de fuerza de
la policía",1. Muy Malo,2. Malo,1. Muy Malo,1. Muy Malo,3. Ni bueno ni malo,3. Regular,No Sabe,,,,,Algunos días de la semana ,,,,,,,No,,,No,KennedyEstrato 2,1540.175076
o   020SEG_Percepción_y_Victimización_en_Bogotá,1839,Usaquén,De 36 a 45 años,Estrato 3,36,Hijo(a) o Hijastro(a),Empleado,Femenino,Ha Aumentado,Seguro,Inseguro,Puentes peatonales,Muy Inseguro,"8. Hurtos (atraco, cosquilleo, raponazo)",Violencia Intrafamiliar,Hurto a residencias,Ciber Crimen (delito electrónico),No,Si,,,,,,,,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal) ",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Si,,Si,No,No,Si,Si,Si,No,Si,No,Si,No,No,Si,Si,No,No,Si,Si,No,Si,Si,Bueno,Si,3. Ni bueno ni mal,Aumentar la inversión social,"Aumentar el pie de fuerza de
la policía",1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,1. Muy Malo,3. Regular,No Sabe,,,,,De vez en cuando en el mes,,,,,,,No,,,No,UsaquénEstrato 3,1543.954394
